,target,source,number_people,weight
5659,Kaamka Riiga,Cerigaabo,12,0.4
5660,Kaamka Riiga,Ethiopia,6,0.0017133066818960593
5661,Kaamka Riiga,Gidingoor,12,1.0
5662,Kaamka Riiga,Qalanqal,6,0.3333333333333333
5663,Kabasa,Akaro,120,0.6486486486486487
5664,Kabasa,Cowsqurun ,15,1.0
5665,Kabasa,Diinsor,17,0.29310344827586204
5666,Kabasa,Dinsoor,283,0.47966101694915253
5667,Kabasa,Ethiopia,227,0.06482010279840092
5668,Kabasa,Geriley,25,0.6944444444444444
5669,Kabasa,Lahelow,12,0.01791044776119403
5670,Kabasa,Qansax dhere,209,0.8708333333333333
5671,Kabasa,akaro,191,1.0
5672,Kabka,Adan yabala,6,0.09230769230769231
5673,Kabka,Adsn yabala,8,0.4444444444444444
5674,Kabka,Balacad,3,1.0
5675,Kabka,Balcad ,34,0.13229571984435798
5676,Kabka,Bardheere,5,0.2631578947368421
5677,Kabka,Beletweyn,10,1.0
5678,Kabka,Bula burte,4,0.18181818181818182
5679,Kabka,Ceel dheer,5,0.09615384615384616
5680,Kabka,Kurtunwarey ,5,1.0
5681,Kabka,Wajiib,6,1.0
5682,Kabtaan Naas,Bariire,24,0.0392156862745098
5683,Kadhalan,Baygaduud,3,0.045454545454545456
5684,Kadhalan,Gelgel,7,0.05185185185185185
5685,Kadhalan,Jafey,6,0.05825242718446602
5686,Kadhalan,Kadlaan,5,1.0
5687,Kadiijo,Dayax ,2,1.0
5688,Kadis,Abdicale,43,0.5512820512820513
5689,Kadiye,Bariire,24,0.0392156862745098
5690,Kafaaya,Aadan yabaal,40,0.18779342723004694
5691,Kafaaya,Adan yabal,6,0.049586776859504134
5692,Kafaaya,Adan yabala,17,0.26153846153846155
5693,Kafaaya,Balcad ,25,0.09727626459143969
5694,Kafaaya,Bele weyn,6,1.0
5695,Kafaaya,Ceel buur,3,0.09090909090909091
5696,Kafaaya,Jawhar ,4,0.0449438202247191
5697,Kafaaya,Moqokori,10,0.03289473684210526
5698,Kafaaya,Qoryoley ,8,0.3076923076923077
5699,Kafarow,Awdinle ,18,0.031088082901554404
5700,Kafarow,Goofgaduud,8,0.12307692307692308
5701,Kafarow,Modamode,10,1.0
5702,Kafiso,Cabdi Galadey,30,1.0
5703,Kahweyna,Aagshabel,4,1.0
5704,Kahweyna,Babaa,3,0.25
5705,Kahweyna,Bohol ,6,0.021739130434782608
5706,Kahweyna,Boholyexaas ,17,0.3469387755102041
5707,Kahweyna,Godaa,3,1.0
5708,Kahweyna,Guba,7,0.08333333333333333
5709,Kahweyna,Guba ,17,0.85
5710,Kahweyna,Gubad ,5,0.5
5711,Kahweyna,Gube ,4,1.0
5712,Kahweyna,Lagadiima ,7,0.3888888888888889
5713,Kahweyna,Reesqoda,6,0.6
5714,Kahweyna,Reesqoda ,4,0.36363636363636365
5715,Kaine,Ban Ban,13,0.43333333333333335
5716,Kainey,Dhiil village,5,0.10204081632653061
5717,Kainey,EL leheley village,6,1.0
5718,Kainey,Eel leheley village,8,1.0
5719,Kainey,Garasweyne Village,6,1.0
5720,Kainey,Garasweyne village,12,0.10526315789473684
5721,Kainey,Kulanjarer village,7,1.0
5722,Kainey,Moorgaabey village,7,1.0
5723,Kainey,Osbo eelo village.,6,1.0
5724,Kainey,Qaydar Ade village.,6,0.42857142857142855
5725,Kainey,Rakaale village.,6,1.0
5726,Kainey,Seenilow village,4,0.2222222222222222
5727,Kainey,Tuulo dholin village,5,1.0
5728,Kainey,Tuulo dholin village.,17,1.0
5729,Kakaney,Abal,8,0.1038961038961039
5730,Kakaney,Buur dhuxunli ,38,1.0
5731,Kakaney,Rabdhuure,18,0.18181818181818182
5732,Kakaney,Sigli,6,0.1016949152542373
5733,Kalamaharto,Booscadur,10,1.0
5734,Kalamaharto,Eeney,7,1.0
5735,Kalkaal,Calaag,17,1.0
5736,Kalkaal,Ethiopia,9,0.002569960022844089
5737,Kalmoy,Awdinle ,35,0.06044905008635579
5738,Kalow,Abaalbarbari,14,0.1686746987951807
5739,Kalow,Buur eyle,2,0.014814814814814815
5740,Kalow,Deynuuny,3,0.043478260869565216
5741,Kalow,Garsaaley,4,0.014925373134328358
5742,Kalow,Jiir,6,0.047619047619047616
5743,Kalow,Saakow,6,0.007874015748031496
5744,Kalow,Ufurow,5,0.0026939655172413795
5745,Kalson,Raaxole,35,0.33653846153846156
5746,Kamilo,Baladulamin,20,1.0
5747,Kanaanah,Abag jibeed,3,0.07317073170731707
5748,Kanaanah,Barakow,12,0.3
5749,Kanaanah,Bohol raar,15,1.0
5750,Kanaanah,Dahaale,4,0.4
5751,Kanaanah,Deg Yarow,3,0.125
5752,Kanaanah,Dooreebe,4,0.5
5753,Kanaanah,Dublay,4,0.0625
5754,Kanaanah,Ex-Kontorol Afgooye,6,0.2222222222222222
5755,Kanaanah,Golol raame,10,1.0
5756,Kanaanah,Gori godle,4,0.3076923076923077
5757,Kanaanah,Halaayow,6,0.09090909090909091
5758,Kanaanah,Humbowe,11,0.13924050632911392
5759,Kanaanah,Maaranle,5,0.38461538461538464
5760,Kanaanah,Malablay,6,0.14285714285714285
5761,Kanaanah,Qod Qod,8,1.0
5762,Kananax Camp,Baraawey,9,0.0379746835443038
5763,Kananax Camp,Kanaanax,12,0.06486486486486487
5764,Kananax Camp,Qodqod,10,1.0
5765,Kananax Camp,Qoqot,4,1.0
5766,Kananax Camp,QotQot,18,1.0
5767,Kananax Camp,Qotqot,189,0.46782178217821785
5768,Kananax Camp,Raaxoole,24,0.02654867256637168
5769,Kananax Camp,Waraabow,18,0.782608695652174
5770,Kananax Camp,Xabiibyaale,18,0.11538461538461539
5771,Kansah'Dheere,Bariire,24,0.0392156862745098
5772,Karoot 1,"Owbale, hurway",100,1.0
5773,Karoot 2,"Dinlawe, mansur , Duduble",40,1.0
5774,Kasahoman,Bardaale,27,0.0533596837944664
5775,Kasahoman,Farxanle,17,0.4594594594594595
5776,Kasahoman,Sabiib,30,0.01818181818181818
5777,Kashide,Diinsoor ,7,0.012110726643598616
5778,Kashide,Ganugaay,4,0.11428571428571428
5779,Kashide,Goof Gaduud,12,0.21428571428571427
5780,Kashide,Gurbaan,7,0.010432190760059613
5781,Kashide,Jawaarey,5,0.10869565217391304
5782,Kashide,Safar nolay,3,1.0
5783,Kashide,Tufka,13,0.04304635761589404
5784,Kashide,Tugaar,18,0.8571428571428571
5785,Kashide,Ufurow,36,0.01939655172413793
5786,Kaskey,Buslay,31,0.08115183246073299
5787,Kaskey,Caanoole,42,0.05454545454545454
5788,Kaskey,Cadayli,56,0.11965811965811966
5789,Kaskey,Ceelwaaq waaberi,31,1.0
5790,Kaskey,Kudug,28,0.2692307692307692
5791,Kaskey,Kurbaan,63,0.16321243523316062
5792,Kaskey,Liimoole,52,0.18705035971223022
5793,Kaskey,Malende,5,1.0
5794,Kaskey,Raaxoole,66,0.07300884955752213
5795,Kaskey,Waberi,14,0.6666666666666666
5796,Kaskey,Warsaamale,47,0.22380952380952382
5797,Kaskey,Xamari,11,0.04564315352697095
5798,Kaskey,kudug ,30,1.0
5799,Kaskey,liimoole,19,0.07116104868913857
5800,Kaskey,raaxoole,79,0.22507122507122507
5801,Kaskey,safar noolaay,22,0.09361702127659574
5802,Kaskey,wahelow,22,0.11282051282051282
5803,Kasmo,Janale,30,0.0392156862745098
5804,Kaxandhaale,Balihawd and dabat areas,31,1.0
5805,Kaxandhaale,Guuleyd nasay,36,1.0
5806,Kaxareey,Adabli Weyne,194,0.381139489194499
5807,Kaxareey,Baraley,5,1.0
5808,Kaxareey,Beer-itir,5,1.0
5809,Kaxareey,Ceeldher,175,1.0
5810,Kaxareey,Dhamas,109,0.30446927374301674
5811,Kaxareey,Ethiopia,433,0.12364363221016562
5812,Kaxareey,Ladan idp,3,1.0
5813,Kaxareey,Luuq town ,157,0.2652027027027027
5814,Kaxareey,Yurkud ,132,0.20853080568720378
5815,Kaxda Nabada,Arbaqarso,16,0.5161290322580645
5816,Kaxda Nabada,Hargesa yarey,11,0.14864864864864866
5817,Kaxda Nabada,Jilib,5,0.023474178403755867
5818,Kaxda Nabada,Miido,7,1.0
5819,Kaxda Nabada,Soya,27,1.0
5820,Kaxda Nabada,Welmaro,14,0.09395973154362416
5821,Kaydsaney IDP,Baardheere,55,0.25943396226415094
5822,Kaydsaney IDP,Baladul raxma,14,0.2641509433962264
5823,Kaydsaney IDP,Ceekwaaq buusaar,36,1.0
5824,Kaydsaney IDP,Kurbaan,23,0.05958549222797927
5825,Kaydsaney IDP,Misir,34,0.05405405405405406
5826,Kaydsaney IDP,Qutiilay,34,0.4358974358974359
5827,Kaydsaney IDP,Shanqalow,53,0.21115537848605578
5828,Kaydsaney IDP,Xamari,40,0.16597510373443983
5829,Kaydsaney IDP,Yaasiin laawe,90,0.14705882352941177
5830,Kaydsaney IDP,bidi,43,0.46236559139784944
5831,Kaydsaney IDP,buula mareer,27,0.36
5832,Kaydsaney IDP,lahelay,32,1.0
5833,Kaydsaney IDP,misir,35,0.30973451327433627
5834,Kaydsaney IDP,qarari,31,1.0
5835,Kaydsaney IDP,raaxoole,26,0.07407407407407407
5836,Kaydsaney IDP,shanqalow,31,0.09717868338557993
5837,Kaydsaney IDP,warsaamale,29,0.10902255639097744
5838,Kayow,Buulo shiekh,30,0.1
5839,Kayow,Haduuman,16,0.07441860465116279
5840,Kayow,Nambar 50,16,1.0
5841,Kaysane,Bariire,19,0.03104575163398693
5842,Kaysaney,Baidoa ,7,0.05
5843,Kaysaney,Kayseney ,20,1.0
5844,Kaysineey,Awdinle ,3,0.0051813471502590676
5845,Kaysineey,Biyooley,5,0.024390243902439025
5846,Kaysineey,Dolondoole,6,0.15789473684210525
5847,Kaysineey,Goof gaduud,4,0.028169014084507043
5848,Kaysineey,Rabdhuure,4,0.04040404040404041
5849,Kaysineey,Shibeelow,5,0.054945054945054944
5850,Kaysineey,Ufurow,6,0.003232758620689655
5851,Kebo,Bula xaji ,3,0.061224489795918366
5852,Kebo,Harbole ,4,0.12121212121212122
5853,Kebo,Koban ,3,0.07692307692307693
5854,Kebo,Mashaqo ,1,0.02040816326530612
5855,Kebo,Migwa,1,0.3333333333333333
5856,Kebo,Migwa ,3,0.08823529411764706
5857,Kebo,Moofi ,1,0.02040816326530612
5858,Keerow Malaagdi,Baidoa,4,0.017467248908296942
5859,Keerow Malaagdi,Baidoa ,3,0.02142857142857143
5860,Keerow Malaagdi,Berdale ,10,0.046511627906976744
5861,Keerow Malaagdi,Diinsoor ,7,0.012110726643598616
5862,Keerow Malaagdi,Dooynuunay,6,0.1875
5863,Keerow Malaagdi,Dooynuunay ,6,1.0
5864,Keerow Malaagdi,Hakaba,5,0.07936507936507936
5865,Keerow Malaagdi,Sheikh asharow,3,1.0
5866,Keerow Malaagdi,Tugarhoos ,11,1.0
5867,Keerow Margan 2,Barbaare,12,0.0392156862745098
5868,Keerow Margan 2,Hoobishoole,4,0.5
5869,Keerow Margan 2,Kor inbood,6,0.14634146341463414
5870,Keerow Margan 2,Kurmaan,5,0.008156606851549755
5871,Keyniga,Horseed,2,0.03508771929824561
5872,Keyniga,Keyniga,56,1.0
5873,Khadijo,Caliyaale,17,1.0
5874,Khadijo,Mubarak,20,0.04291845493562232
5875,Khalid 1,Bula xaji,1,0.05555555555555555
5876,Khalid 1,Bula xaji ,12,0.24489795918367346
5877,Khalid 1,Harbole,1,0.03225806451612903
5878,Khalid 1,Masagirow,1,0.08333333333333333
5879,Khalid 1,Migwa ,1,0.029411764705882353
5880,Khalid 1,Moofi ,1,0.02040816326530612
5881,Khalid 2,Bula xaji ,3,0.061224489795918366
5882,Khalid 2,Koban,1,0.01020408163265306
5883,Khalid 2,Malaylay,6,1.0
5884,Khalid 2,Mashaqo,2,0.2
5885,Khalid 2,Migwa ,2,0.058823529411764705
5886,Khalid 2,Moofi ,14,0.2857142857142857
5887,Kham-Kham,Mayonde ,16,0.24615384615384617
5888,Kheerdoon,Caanole,23,0.1411042944785276
5889,Kheerdoon,Wadajir,20,0.10810810810810811
5890,Kheyr Doon,Buula sheikh,19,0.1743119266055046
5891,Kheyre 2,Caanoole,20,0.025974025974025976
5892,Kheyre 2,Ruun Nirgood,22,0.8148148148148148
5893,Khulaay,Ceel garas,20,0.37735849056603776
5894,Kibirow,Awal,6,0.04054054054054054
5895,Kibirow,Buurdhuhule,3,0.022900763358778626
5896,Kibirow,Misir,9,0.014308426073131956
5897,Kibirow,Saakow,4,0.005249343832020997
5898,Kibirow,Tugeerhoos,8,0.06153846153846154
5899,Kibirow,Ufurow,15,0.008081896551724138
5900,Kidhikooy,Buulo Hareer ,9,0.07758620689655173
5901,Kidhikooy,Buur dhuxunli,8,0.21621621621621623
5902,Kidhikooy,Dubugaas,16,0.5161290322580645
5903,Kidhikooy,Galol iikow,3,1.0
5904,Kidhikooy,Gurbaan,3,0.004470938897168405
5905,Kidhikooy,Hawalbarbari,4,1.0
5906,Kidhikooy,Misir,5,0.00794912559618442
5907,Kidhikooy,Tuweer hoos,7,0.4117647058823529
5908,Kidhikooy,Wel kobon,3,1.0
5909,Kilo Sabca,Malable,22,0.09523809523809523
5910,Kishaadi,Horseed village,2,1.0
5911,Kishaadi,Kishaadi village,35,0.9459459459459459
5912,Kishaadi,Kishaadi village ,2,1.0
5913,Koban & Kor Un Bood,Deynuuny,3,0.043478260869565216
5914,Koban Dheere,Awdinle ,12,0.02072538860103627
5915,Koban Dheere,Barbaare,12,0.0392156862745098
5916,Koban Dheere,Buur Fuul shabelow,4,1.0
5917,Koban Dheere,Goof gaduud,9,0.06338028169014084
5918,Koban Dheere,Ufurow,4,0.0021551724137931034
5919,Koban Dheere-2,Abaalbarbari,3,0.03614457831325301
5920,Koban Dheere-2,Biyooley,3,0.014634146341463415
5921,Koban Dheere-2,Ethiopia,3,0.0008566533409480297
5922,Koban Dheere-2,Gaduudidhunti,4,0.36363636363636365
5923,Koban Dheere-2,Garas ,4,1.0
5924,Koban Dheere-2,Kunjibaroow,4,1.0
5925,Koban Dheere-2,Misir,6,0.009538950715421303
5926,Koban Dheere-2,Oflow,6,0.06896551724137931
5927,Koban Dheere-2,Shibeelow,5,0.054945054945054944
5928,Koban Dheere-2,Ufurow,14,0.007543103448275862
5929,Koban dhere,Bardale,8,0.064
5930,Koban dhere,Jafey,8,0.07766990291262135
5931,Kobciye,Caanoole,25,0.032467532467532464
5932,Kofi,Awdheegle,18,0.0049930651872399446
5933,Kolleej,Muqdisho,3,0.5
5934,Koobabe,Ufurow,4,0.0021551724137931034
5935,Kooban 2,Harbole ,1,0.030303030303030304
5936,Kooban 2,Migwa ,2,0.058823529411764705
5937,Kooneey,Balbaley,31,0.14351851851851852
5938,Kooneey,Sablaale,19,0.12751677852348994
5939,Kooney,Baaqey ,9,0.3103448275862069
5940,Kooney,Baqaley ,3,0.21428571428571427
5941,Kooney,Buslay,5,0.013089005235602094
5942,Kooney,Ceelboon,6,0.02120141342756184
5943,Kooney,Idinta,4,1.0
5944,Kooney,Qasaalow ,3,0.25
5945,Koonfur Bari,Doygaab village,40,1.0
5946,Koonfur Bari,Doygab village,4,1.0
5947,Koonfur Bari,Jilibow village,12,0.35294117647058826
5948,Koonfur Bari,Korkoor village,9,0.28125
5949,Kooraar,jameeco,8,0.125
5950,Kor- Dama,Ukunji,40,1.0
5951,Korjarte,Tuuney,20,1.0
5952,Korka Mare,Baidoa,36,0.1572052401746725
5953,Korka Mare,Kurmaan,26,0.04241435562805873
5954,Korkoor IDP,Korkoor village,6,0.1875
5955,Kormari,Diinsoor,12,0.01411764705882353
5956,Kormari,Diinsoor ,10,0.01730103806228374
5957,Kormari,Kormari,3,0.038461538461538464
5958,Kormari,Qurban,15,0.16853932584269662
5959,Koron Koor,Biyoley,3,0.375
5960,Koron Koor,Biyooley,2,0.00975609756097561
5961,Koron Koor,Daynuunay ,4,0.017467248908296942
5962,Koron Koor,Goofgaduud,3,0.046153846153846156
5963,Koron Koor,Sarmaan,5,0.06097560975609756
5964,Koron Koor,Shibeelow,4,0.04395604395604396
5965,Korow,Doolow,6,0.024
5966,Korow,Gurbaan,10,0.014903129657228018
5967,Korunbod,Korunbood,22,1.0
5968,Korunbod,Korunbood ,39,1.0
5969,Kud Kudaale,Cabdi cali,11,0.4583333333333333
5970,Kul Mow,Buulosheikh,35,0.1912568306010929
5971,Kul Mow,Xawaadley,18,0.025174825174825177
5972,Kulan,Buslay,42,0.1099476439790576
5973,Kulan,Buslay ,31,1.0
5974,Kulan,Buula yaaq,22,1.0
5975,Kulan,Caanoole,39,0.05064935064935065
5976,Kulan,Cadayli,38,0.0811965811965812
5977,Kulan,Dhatow,34,1.0
5978,Kulan,Farbitow,32,0.10526315789473684
5979,Kulan,Farxaan,25,0.23809523809523808
5980,Kulan,Kurbaan,26,0.06735751295336788
5981,Kulan,Tarako,32,1.0
5982,Kulan,Xawaal been ,34,0.34
5983,Kulan,hila ari,26,1.0
5984,Kulan,kal kalbaciid,37,0.36633663366336633
5985,Kulan,liimoole,30,0.11235955056179775
5986,Kulan,shanqalow,13,0.04075235109717868
5987,Kulan,tuwaake,38,0.29457364341085274
5988,Kulan,wahelow,27,0.13846153846153847
5989,Kulan Jareer,Kulanjareer village,86,1.0
5990,Kulan Jareer,Kulanjareer village ,13,1.0
5991,Kulimye IDP Centre,Aaminay,51,1.0
5992,Kulimye IDP Centre,Buula baalay,58,0.5576923076923077
5993,Kulimye IDP Centre,Caanoole,73,0.09480519480519481
5994,Kulimye IDP Centre,Cadayli,41,0.0876068376068376
5995,Kulimye IDP Centre,Farbitow,19,0.0625
5996,Kulimye IDP Centre,Misir,28,0.04451510333863275
5997,Kulimye IDP Centre,Raaxoole,60,0.06637168141592921
5998,Kulimye IDP Centre,Shanqalow,24,0.09561752988047809
5999,Kulimye IDP Centre,Xawaal been ,46,0.46
6000,Kulimye IDP Centre,buula quran,37,1.0
6001,Kulimye IDP Centre,diinsor,73,1.0
6002,Kulimye IDP Centre,koray,34,1.0
6003,Kulimye IDP Centre,kudug,27,0.54
6004,Kulimye IDP Centre,safar noolaay,26,0.11063829787234042
6005,Kulimye IDP Centre,wahelow,27,0.13846153846153847
6006,Kulmis,Sabiib iyo anole,15,0.2459016393442623
6007,Kulmiye,Baaqey ,3,0.10344827586206896
6008,Kulmiye,Baqaley ,4,0.2857142857142857
6009,Kulmiye,Boorama ,4,0.05
6010,Kulmiye,Ceelboon ,3,0.008746355685131196
6011,Kulmiye,Gabile area,27,1.0
6012,Kulmiye,Golol fuuja,5,1.0
6013,Kulmiye,Libaaxseexay,26,1.0
6014,Kulmiye,Safarnooley,6,1.0
6015,Kulmiye,Seefow,4,1.0
6016,Kulmiye IDP,Baabuuro village ,6,0.15384615384615385
6017,Kulmiye IDP,Bayleey village ,12,1.0
6018,Kulmiye IDP,Bulamusley wah in urban ,8,0.13793103448275862
6019,Kulmiye IDP,Cali caamir village ,4,1.0
6020,Kulmiye IDP,Cusbo village in rural ,2,1.0
6021,Kulmiye IDP,Dagdheer village ,7,1.0
6022,Kulmiye IDP,Duuraay village ,4,0.36363636363636365
6023,Kulmiye IDP,Golweyn village ,6,0.375
6024,Kulmiye IDP,Hamare village ,7,1.0
6025,Kulmiye IDP,Kali dhanaan village ,5,1.0
6026,Kulmiye IDP,Karantil VILLAGE ,13,0.325
6027,Kulmiye IDP,Muduloow village in rural ,7,1.0
6028,Kulmiye IDP,Raysqoda village in rural ,5,1.0
6029,Kulmiye IDP,Tula barwaqo village ,6,0.42857142857142855
6030,Kumi Saar,Buulo mareer,18,0.13043478260869565
6031,Kunaso Camp,Alkawthar,5,0.02032520325203252
6032,Kunaso Camp,Jameeco,8,0.03125
6033,Kurji,Gelgel,4,0.02962962962962963
6034,Kurji,Kurji,8,1.0
6035,Kurji,Moori Garasle,4,0.25
6036,Kurmaan,Deynuuney,3,0.04477611940298507
6037,Kurmaan,Jiir,9,0.07142857142857142
6038,Kurman,Diinsoor,20,0.023529411764705882
6039,Kurman,Diinsoor ,12,0.020761245674740483
6040,Kurman,Gurbaan,56,0.08345752608047691
6041,Kurman,Hubay ,9,1.0
6042,Kurman,Kurbaan,4,0.010362694300518135
6043,Kurman,Lowfooraar ,20,1.0
6044,Kurman,Misra,7,0.023411371237458192
6045,Kurman,Uffurow ,7,0.0875
6046,Kurman Galbeed village,Buslay,56,0.14659685863874344
6047,Kurman Galbeed village,Buula caday,33,0.17010309278350516
6048,Kurman Galbeed village,Buusaar,33,0.0616822429906542
6049,Kurman Galbeed village,Cadayli,22,0.04700854700854701
6050,Kurman Galbeed village,Dhagaajo,14,0.56
6051,Kurman Galbeed village,Farbitow,14,0.046052631578947366
6052,Kurman Galbeed village,Hilishiid,36,1.0
6053,Kurman Galbeed village,Kurbaan,15,0.038860103626943004
6054,Kurman Galbeed village,Mataano,89,0.312280701754386
6055,Kurman Galbeed village,Yaasiin laawe,26,0.042483660130718956
6056,Kurman Galbeed village,cadayli,27,0.26732673267326734
6057,Kurman Galbeed village,idaad gari,55,0.4435483870967742
6058,Kurman Galbeed village,mataano,46,0.5476190476190477
6059,Kurman Galbeed village,qot qot,14,0.13725490196078433
6060,Kurman Galbeed village,shanqalow,96,0.30094043887147337
6061,Kurman Waberi,Bidi,56,0.22950819672131148
6062,Kurman Waberi,Buslay,20,0.05235602094240838
6063,Kurman Waberi,Caanoole,30,0.03896103896103896
6064,Kurman Waberi,Kormari,29,0.3717948717948718
6065,Kurman Waberi,Kudug,37,0.3557692307692308
6066,Kurman Waberi,Luuq town,32,0.0700218818380744
6067,Kurman Waberi,Raaxoole,57,0.06305309734513274
6068,Kurman Waberi,Shanqalow,28,0.11155378486055777
6069,Kurman Waberi,Warsaamale,36,0.17142857142857143
6070,Kurman Waberi,baciidlay,114,0.5846153846153846
6071,Kurman Waberi,balanbaali,22,1.0
6072,Kurman Waberi,caanoole,22,0.05804749340369393
6073,Kurman Waberi,kal kalbaciid,26,0.25742574257425743
6074,Kurman Waberi,kormari,25,0.32051282051282054
6075,Kurman Waberi,shanqalow,27,0.08463949843260188
6076,Kurtele,Awdheegle,26,0.007212205270457697
6077,Kurtele,Baareey,14,0.19718309859154928
6078,Kurtele,Buulo shiekh,21,0.07
6079,Kurtumaley,Abagbeeday,4,0.03333333333333333
6080,Kurtumaley,Buur Eyli,5,0.05555555555555555
6081,Kurtumaley,Buur eyle,4,0.02962962962962963
6082,Kurtumaley,Deynuuney,5,0.07462686567164178
6083,Kurtumaley,Idinti,10,1.0
6084,Kurtumaley,Labatan jerow,4,1.0
6085,Kurtumaley,Ufurow,6,0.003232758620689655
6086,Kurtun,Arabow,21,0.3230769230769231
6087,Kurtun,Bar baar,10,0.12048192771084337
6088,Kurtun,Baraawey,76,0.3206751054852321
6089,Kurtun,Barawe,4,0.08163265306122448
6090,Kurtun,Buur Hakaba,13,0.12264150943396226
6091,Kurtun,Buur helade ,4,0.25
6092,Kurtun,Buurdhuubo ,5,0.3333333333333333
6093,Kurtun,Diinsoor ,18,0.031141868512110725
6094,Kurtun,Folfeyle,4,1.0
6095,Kurtun,Kurtun,14,0.08092485549132948
6096,Kurtun,Kurtun ,39,0.4431818181818182
6097,Kurtun,Manas,7,0.07954545454545454
6098,Kurtun,Tayeglow,6,0.46153846153846156
6099,Kurtun,Yaaq Beri Weyne,98,0.12219451371571072
6100,Kurusow,Basro,7,0.012433392539964476
6101,Kuteeley,Mubaarak,19,0.5428571428571428
6102,Kutimbo,Ethiopia,44,0.012564249000571102
6103,Kutimbo,Leboow ,4,0.18181818181818182
6104,Kutimbo,Samatara,11,1.0
6105,Kutimbo,Waab weyn,9,1.0
6106,Kutowari,Adan yabal,26,0.21487603305785125
6107,Kutowari,Awdheegle,31,0.008599167822468794
6108,Kutowari,Janaale,9,0.00641025641025641
6109,Kuudow,Awdinle ,7,0.012089810017271158
6110,Kuudow,Goorisini,8,0.18181818181818182
6111,Kuudow,Gowraar,8,0.3076923076923077
6112,Kuudow,Ufurow,2,0.0010775862068965517
6113,Kuudow,Wariiri,8,0.22857142857142856
6114,Kuusow,Awdheegle,28,0.007766990291262136
6115,Kuusow,Baraka,7,0.1794871794871795
6116,Kuusow,Bariire and Awdheegle,20,0.14925373134328357
6117,Kuusow,Gaalawar and sagaalad ,20,1.0
6118,Kuusow,Jambaluul,26,0.05189620758483034
6119,Kuusow,Jambaluul and Gaalawar,25,0.15625
6120,Kuusow,Mahas,21,0.168
6121,Kuusow,Moqokori,19,0.0625
6122,Kuusow,Sagaalad,19,1.0
6123,Kuusow,Sagaalad and Gaalawar,24,0.46153846153846156
6124,Kuusow,Shawliga,10,1.0
6125,Kuuye Barow,Booscaduun,12,0.48
6126,La Heloow,barwaaqo,10,0.19230769230769232
6127,Laab,"Dinlow, bukurale",40,1.0
6128,Laab taagan,Girgirow,13,1.0
6129,Laabsame,Awdheegle,40,0.011095700416088766
6130,Laamoole,Janale,35,0.0457516339869281
6131,Laamoole,Mukeydere,16,1.0
6132,Laan Cali Firin,Cuun iyo canayaskax,12,1.0
6133,Laan Cali Firin,Jalam,12,1.0
6134,Laan Cali Firin,Remati,6,1.0
6135,Laan Cali Firin,Terade,12,1.0
6136,Laan Garas Idp,Barbaare,4,0.013071895424836602
6137,Laan Garas Idp,Bootis,9,0.23076923076923078
6138,Laan Garas Idp,Buuli Dooy,6,1.0
6139,Laan Garas Idp,Eesow,3,0.06976744186046512
6140,Laan Garas Idp,Goomir,3,0.1875
6141,Laan Garas Idp,Jawaarey,4,0.08695652173913043
6142,Laan Garas Idp,Luuq,6,0.011428571428571429
6143,Laandheer,Dalsan,50,0.4807692307692308
6144,Laanjabane,Balihayd,17,0.5483870967741935
6145,Laasxaar,Mubarak,17,0.03648068669527897
6146,Labi Saab,Kurman ,7,0.6363636363636364
6147,Labi Saab,Kurtun ,5,0.056818181818181816
6148,Labi Saab,Labi saab,51,1.0
6149,Labi Saab,Labi saab ,12,1.0
6150,Labi Saab,Qansahdere ,11,0.16176470588235295
6151,Labi Saab,Shanta mundule ,3,1.0
6152,Labi Saab,Ufurow ,4,0.02072538860103627
6153,Labiile,Awdenle,15,1.0
6154,Labo Burod,barwaqo,8,0.27586206896551724
6155,Ladan,Akaro ,24,1.0
6156,Ladan,Bakool,6,0.2727272727272727
6157,Ladan,Bardhale,200,1.0
6158,Ladan,Ceelcalen,47,0.27485380116959063
6159,Ladan,Diinsoor town ,7,1.0
6160,Ladan,Dinsoor,305,0.5169491525423728
6161,Ladan,Ethiopia,99,0.02826956025128498
6162,Ladan,Habooy,30,1.0
6163,Ladan,Hamadle,21,1.0
6164,Ladan,Kamorow,21,0.21
6165,Ladan,Mayando,15,1.0
6166,Ladan,Mirkey,4,0.4
6167,Ladan,Qansax dheere,65,0.9027777777777778
6168,Ladan,Qansax dhere,16,0.06666666666666667
6169,Ladan,Sako town ,13,1.0
6170,Ladan,Sanajif,6,0.2727272727272727
6171,Ladan,Sanjif,23,0.4791666666666667
6172,Ladan,Washaqo,44,1.0
6173,Ladan,Yurkud ,13,0.020537124802527645
6174,Lader walalka IDPs,Dhurey,2,0.07692307692307693
6175,Lader walalka IDPs,Guure,12,0.8
6176,Lader walalka IDPs,Waberi,3,0.14285714285714285
6177,Lader walalka IDPs,Weeley Village,12,0.75
6178,Lafo Barkato,Baley,6,1.0
6179,Lafo Barkato,Barri cad,12,0.4
6180,Lafo Barkato,Cada dheero,12,1.0
6181,Lafo Barkato,Cadadheero,6,1.0
6182,Lafo Barkato,Cado dheero,48,1.0
6183,Lafo Barkato,Cadodheere,12,1.0
6184,Lafo Barkato,Csdo dheero,12,1.0
6185,Lafo Barkato,Dood-hays,18,1.0
6186,Lafo Barkato,Salaxey,6,1.0
6187,Lafo Barkato,Salaxley,12,0.6666666666666666
