focal,neighbour,road_connected,src_vx,tgt_vx,src_distance,tgt_distance,in_distance,road_distance
71,67,1.0,4020743,6798106,2458.50481679508,888.0126926886808,179004.86800000028,182351.38550948404
71,70,1.0,4020743,5371165,2458.50481679508,188.38010120489096,91286.06300000002,93932.94791799999
71,73,1.0,4020743,1755800,2458.50481679508,212.93471713596057,177203.87500000015,179875.3145339312
72,0,1.0,3541826,2172970,37.37705217830794,1466.7702280899193,89349.56299999991,90853.71028026813
72,1,1.0,3541826,2386433,37.37705217830794,1338.4022310044143,134456.21299999993,135831.99228318266
72,73,1.0,3541826,1755800,37.37705217830794,212.93471713596057,107450.82899999988,107701.14076931414
73,0,1.0,1755800,2172970,212.93471713596057,1466.7702280899193,154216.78300000017,155896.48794522605
73,69,1.0,1755800,4853575,212.93471713596057,240.6075239913191,97558.2609999999,98011.80324112717
73,71,1.0,1755800,4020743,212.93471713596057,2458.50481679508,177203.8749999993,179875.31453393036
73,72,1.0,1755800,3541826,212.93471713596057,37.37705217830794,107450.82900000013,107701.14076931438
