,target,source,number_people,weight
2542,Buurgaabo,Lebiga,13,0.016581632653061226
2543,Buurow,Berdale,14,0.08588957055214724
2544,Buurow,Berdale ,9,0.04186046511627907
2545,Buurow,Gurbaaan,3,0.21428571428571427
2546,Buurow,Gurbaan,6,0.0037974683544303796
2547,Buurow,Qadiidle,8,1.0
2548,Buurow,Saakow,11,0.014435695538057743
2549,Buurow Sarmaaned,Buula fulay,6,0.14634146341463414
2550,Buurow Sarmaaned,Diinsoor,4,0.004581901489117984
2551,Buurow Sarmaaned,Diinsoor ,4,0.007017543859649123
2552,Buurow Sarmaaned,Gurbaan,11,0.006962025316455696
2553,Buurow Sarmaaned,Misra,8,0.007434944237918215
2554,Buurow Sarmaaned,Tugaar-Hoosle,12,0.043010752688172046
2555,Caaliya 2,Jeerow,26,1.0
2556,Caano Badan,Barwaqo,9,0.2571428571428571
2557,Caano Badan,Cabdicali,7,0.5833333333333334
2558,Caanole,Awdhigle,27,0.055900621118012424
2559,Caanoole,Canoole,23,0.09871244635193133
2560,Caanoole,Farhano,6,0.46153846153846156
2561,Caanoole,Kooraabe,6,1.0
2562,Caashaqow,Babaas,30,1.0
2563,Caashaqow,Manyamurug,13,1.0
2564,Caawiye,Sabiib,10,0.006060606060606061
2565,Caawiye 2,Alkawsar ,6,0.031578947368421054
2566,Cabdi Afey,Cabdi Afey,92,1.0
2567,Cabdi Looxow,Luuq ,61,0.2364341085271318
2568,Cabdi Looxow,Luuq Area,57,1.0
2569,Cabdi Looxow,Yurkud,55,0.11066398390342053
2570,Cabdi Looxow,Yurkut,45,0.8181818181818182
2571,Cabdi barre,Ceel nuur,4,1.0
2572,Cabdi barre,Ethiopia,60,0.017133066818960593
2573,Cadaawe Nugul,Awdhigle,23,0.047619047619047616
2574,Cadaawe Yare,Marerey,33,0.3548387096774194
2575,Cadad Geri,Hero koobaad,17,1.0
2576,Cadceed,Ufurow,19,0.016979445933869526
2577,Caduun,Buula siidow,19,0.13970588235294118
2578,Cafared,Warmaxan,28,0.25688073394495414
2579,Calaf Doon,Malable,24,0.1038961038961039
2580,Camaloow,Bula jiis,5,1.0
2581,Cambar Binu Camar,Masaajid cali gaduud,26,0.5416666666666666
2582,Camp 1,Dood hays,12,1.0
2583,Camp 1,Qarxis,18,0.75
2584,Camp 1,Xamxamaa,24,1.0
2585,Camp 1,Xasabahale,12,1.0
2586,Camp 1,Xasabahle,12,1.0
2587,Camp 1,Xasbahale,36,0.8571428571428571
2588,Camp 4,Baletweyne,12,0.25
2589,Camp 4,Baydhabo,48,0.375
2590,Camp 4,Qansaxdheer,12,1.0
2591,Camp 4,Xam xamaa,12,1.0
2592,Camp Ajuran,Ceelboon,53,0.17263843648208468
2593,Camp Ajuran,Ceelboon ,79,0.23511904761904762
2594,Camp Ajuran,Lafmakeed,79,1.0
2595,Camp Ajuran,Lafmakeed ,374,0.6925925925925925
2596,Camp Ajuran,Needs food and shelter for humanitarian assistance ,15,1.0
2597,Camp Bashi,Alifow,14,0.043209876543209874
2598,Camp Bashi,Awdheegle,25,0.018628912071535022
2599,Camp Bashi,Buulo siidow,35,1.0
2600,Camp Bashi,Jambaluul,31,0.06187624750499002
2601,Camp Bashi,Janaale and Awdheegle,20,0.45454545454545453
2602,Camp Bashi,Mahas,20,0.16
2603,Camp Bashi,Moqokori,21,0.06907894736842106
2604,Camp Bashi,Sabib,20,0.05917159763313609
2605,Camp Hashi,Bula xaji ,1,0.02040816326530612
2606,Camp Hashi,Harbole ,3,0.09090909090909091
2607,Camp Hashi,Magambo ,6,0.24
2608,Camp Hashi,Moofi ,2,0.04081632653061224
2609,Camp Hawina,Barkadls,10,1.0
2610,Camp Hawina,Buale,9,0.15517241379310345
2611,Camp Hawina,Bualw,8,1.0
2612,Camp Hawina,Dif,12,0.75
2613,Camp Hawina,Diif,20,0.4166666666666667
2614,Camp Hawina,Hagar,11,0.19642857142857142
2615,Camp Hawina,Jira,11,0.55
2616,Camp Hawina,Kulbiyow,4,0.08695652173913043
2617,Camp Hawina,Qansaxdhere,9,0.6923076923076923
2618,Camp Hawina,Waraq,10,1.0
2619,Camp Hodan,Buale ,5,0.2631578947368421
2620,Camp Hodan,Hagar,7,0.125
2621,Camp Hodan,Jilib,11,0.051643192488262914
2622,Camp Hodan,Kabxanley,10,1.0
2623,Camp Hodan,Kamboni,14,1.0
2624,Camp Hodan,Qomtirey,6,1.0
2625,Camp Hodan,Qudus,10,0.625
2626,Camp Hodan,Raaxole,8,0.16326530612244897
2627,Camp Hodan,Sagarey,6,1.0
2628,Camp Jadiid,Beerboonle,10,1.0
2629,Camp Jadiid,Dhato,1,0.09090909090909091
2630,Camp Jadiid,Gomare,1,1.0
2631,Camp Jadiid,Gomore wakdhore,9,0.6
2632,Camp Jadiid,Rabdhuure,10,0.10101010101010101
2633,Camp Jadiid,We need food,1,1.0
2634,Camp Jibril,Migwa ,4,0.11764705882352941
2635,Camp Jibril,Moofi ,3,0.061224489795918366
2636,Camp Jirih,Ceelwaaq,26,0.05220883534136546
2637,Camp Jirih,Saakow,46,0.06036745406824147
2638,Camp Jirih,Tubaaka,53,0.1815068493150685
2639,Camp Jirih,Wadajir,54,0.313953488372093
2640,Camp Jiroole (dhobley),Afgooy,10,0.47619047619047616
2641,Camp Jiroole (dhobley),Afmadow,9,0.375
2642,Camp Jiroole (dhobley),Buale ,8,0.42105263157894735
2643,Camp Jiroole (dhobley),Bula qarurah,12,1.0
2644,Camp Jiroole (dhobley),Hagar,5,0.08928571428571429
2645,Camp Jiroole (dhobley),Hagar ,5,0.29411764705882354
2646,Camp Jiroole (dhobley),Jilib,14,0.06572769953051644
2647,Camp Jiroole (dhobley),Kulbiyow,15,0.32608695652173914
2648,Camp Jiroon,Ceelbon,42,1.0
2649,Camp Jiroon,Ceelboon,180,0.5863192182410424
2650,Camp Jiroon,Ceelboon ,257,0.7648809523809523
2651,Camp Jiroon,Lafmakeed ,166,0.3074074074074074
2652,Camp Kulmiye,Masagirow ,4,0.10526315789473684
2653,Camp Kulmiye,Moofi ,1,0.02040816326530612
2654,Camp Kulmiye,Mugambo,24,1.0
2655,Camp Naji,Koban ,1,0.03225806451612903
2656,Camp Naji,Masagirow ,2,0.05263157894736842
2657,Camp Naji,Moofi ,5,0.10204081632653061
2658,Camp Returnees,Bohol yaxaas,33,1.0
2659,Camp Returnees,Buulo-Caday,33,0.11743772241992882
2660,Camp Returnees,Cadayli,27,0.057692307692307696
2661,Camp Returnees,Gurbaan,27,0.01708860759493671
2662,Camp Returnees,Halkaanto,43,0.589041095890411
2663,Camp Returnees,Kasbooy,28,1.0
2664,Camp Returnees,Koray,18,0.5454545454545454
2665,Camp Returnees,Liimoole,33,0.11870503597122302
2666,Camp Returnees,Mataano,17,0.05964912280701754
2667,Camp Returnees,Qutiilay,44,0.5641025641025641
2668,Camp Returnees,Raaxoole,73,0.05316824471959213
2669,Camp Returnees,caanoole,31,0.08179419525065963
2670,Camp Returnees,gaanugaay,37,0.2356687898089172
2671,Camp Returnees,qot qot,27,0.2647058823529412
2672,Camp Returnees,tuwaake,42,0.32558139534883723
2673,Camp Returnees,warsaamale,30,0.11278195488721804
2674,Camp bulogedoyo,Abag-Tag,38,1.0
2675,Camp bulogedoyo,Bidi,20,0.05934718100890208
2676,Camp bulogedoyo,Buslay,18,0.10526315789473684
2677,Camp bulogedoyo,Cadayle,43,0.6515151515151515
2678,Camp bulogedoyo,Cadayli,38,0.0811965811965812
2679,Camp bulogedoyo,Farbiito,33,0.060109289617486336
2680,Camp bulogedoyo,Hila carmo,19,1.0
2681,Camp bulogedoyo,Liimoole,46,0.16546762589928057
2682,Camp bulogedoyo,Misra,51,0.047397769516728624
2683,Camp bulogedoyo,Raaxoole,71,0.051711580480699196
2684,Camp bulogedoyo,Shabbo,22,1.0
2685,Camp bulogedoyo,Xanyaalay,33,0.336734693877551
2686,Camp bulogedoyo,abaqli,22,1.0
2687,Camp bulogedoyo,baarka humandheerow,58,0.2885572139303483
2688,Camp bulogedoyo,buur carab,52,1.0
2689,Camp bulogedoyo,safar noolaay,40,0.1702127659574468
2690,Camp bulogedoyo,xanyaalay,27,0.4426229508196721
2691,Camp hagar,Anjeel,6,1.0
2692,Camp hagar,Balet hawa,12,0.5454545454545454
2693,Camp hagar,Buale,8,0.13793103448275862
2694,Camp hagar,Dif,4,0.25
2695,Camp hagar,Hagar,6,0.10714285714285714
2696,Camp hagar,Hagar ,6,0.35294117647058826
2697,Camp hagar,Jilib,5,0.023474178403755867
2698,Camp hagar,Qunjale,7,1.0
2699,Camp hagar,Qunjalr,9,1.0
2700,Camp hagar,Sakow,14,0.08
2701,Camp jimo (dhobley),Buale ,6,0.3157894736842105
2702,Camp jimo (dhobley),Buals,7,1.0
2703,Camp jimo (dhobley),Canjel,10,1.0
2704,Camp jimo (dhobley),Dayac,18,1.0
2705,Camp jimo (dhobley),Faragurow,10,0.5
2706,Camp jimo (dhobley),Galgasha,12,1.0
2707,Camp jimo (dhobley),Galslgsha,7,1.0
2708,Camp jimo (dhobley),Haji Bola,10,0.6666666666666666
2709,Camp jimo (dhobley),Hargesa,5,0.21739130434782608
2710,Camp jimo (dhobley),Murjan,9,1.0
2711,Camp jimo (dhobley),New Qam-Qam,7,1.0
2712,Camp jimo (dhobley),Qoqani,8,1.0
2713,Camp kheire,Afgooye,5,0.046296296296296294
2714,Camp kheire,Barakaley,7,0.013565891472868217
2715,Camp kheire,Jowhar,5,0.028735632183908046
2716,Camp kheire,Jowhar ,5,0.07042253521126761
2717,Camp kheire,Kurtunwaarey,10,0.10101010101010101
2718,Camp kheire,Kurtunwaarey ,5,0.13513513513513514
2719,Camp kheire,Qoryooley,5,0.016181229773462782
2720,Camp kheire,Qoryooley ,11,0.4230769230769231
2721,Camp kheire,Wanleweyn,5,0.25
2722,Camp saakow,Buala,5,0.2777777777777778
2723,Camp saakow,Dagmarer,3,1.0
2724,Camp saakow,Hargeysa Yarey,19,1.0
2725,Camp saakow,Jilib,11,0.051643192488262914
2726,Camp saakow,Welmaro,7,0.04697986577181208
2727,Canamaal,wamimoy,7,1.0
2728,Canjiidle,Ethiopia,24,0.006853226727584237
2729,Canole,Alkawsar ,8,0.042105263157894736
2730,Carabo,Yusuf jexaay ,391,0.8906605922551253
2731,Carale,Balad amin,24,0.5454545454545454
2732,Caro Case,October,27,0.04954128440366973
2733,Caro Case 2 / Cali Dhere 2,October,23,0.04220183486238532
2734,Cashuuri,Goof Gaduud Buuray,4,0.01702127659574468
2735,Cashuuri,"Hareer jiif, banban, korunbood",4,1.0
2736,Casir,Awdigle,27,0.07584269662921349
2737,Cawaale,Alkothar,10,0.17857142857142858
2738,Cawys Dheere,Baraag ciise,19,0.76
2739,Cawys Dheere,Qaycad,6,1.0
2740,Ceel Barwaqo,Adan Yabaal,29,0.04873949579831933
2741,Ceel Barwaqo,Mubarak,35,0.07510729613733906
2742,Ceel Barwaqo,Shalanbood,16,0.13114754098360656
2743,Ceel Burro,Ceel Burro,142,1.0
2744,Ceel Cedow,Ceel Cedow,5,1.0
2745,Ceel Cedow,Ceel Cedow village,33,0.8918918918918919
2746,Ceel Cedow,Ceel cedow village,5,1.0
2747,Ceel Cedow,Cel Cedow village,10,1.0
2748,Ceel Cedow,Cell Cedow village,14,1.0
2749,Ceel Dheere,Awdinle,6,0.008797653958944282
2750,Ceel Dheere,Buulo shiekh,19,0.06333333333333334
2751,Ceel Dheere,Buur,28,0.7
2752,Ceel Dheere,Buurow,6,0.2
2753,Ceel Dheere,Duurey,8,0.16326530612244897
2754,Ceel Dheere,Janaale,21,0.014957264957264958
2755,Ceel Dheere,Moolamad,5,0.13513513513513514
2756,Ceel Dheere,Moolamad ,5,0.04201680672268908
2757,Ceel Dheere 2,Abal,4,0.01932367149758454
2758,Ceel Dheere 2,Hareeri Jiroon,5,0.18518518518518517
2759,Ceel Dheere 2,Jawari,7,0.17073170731707318
2760,Ceel Dheere 2,Shanta Mundule,18,0.13740458015267176
2761,Ceel Garas,Baidoa,2,0.008733624454148471
2762,Ceel Garas,Gurbaan,2,0.0012658227848101266
2763,Ceel Garas,Tufka,22,0.052132701421800945
2764,Ceel Guduud,Ceel Guduud,62,1.0
2765,Ceel Haymi,Qod Qode,7,0.11290322580645161
2766,Ceel Haymi,Xudur,10,0.04184100418410042
2767,Ceel Jaan,Abdi ali,15,0.014705882352941176
2768,Ceel Jaan,Baladamiin,30,0.2702702702702703
2769,Ceel Jaan,Mubarak,33,0.07081545064377683
2770,Ceel Lahele,Sabiib,20,0.012121212121212121
2771,Ceel Laxeli,Awdinle,12,0.017595307917888565
2772,Ceel Laxeli,Buur Hakaba,4,0.0425531914893617
2773,Ceel Laxeli,Huhulo,4,1.0
2774,Ceel Laxeli,Luuq,22,0.0419047619047619
2775,Ceel Megad,Sabiib,15,0.00909090909090909
2776,Ceel Qarar,Baarsaare,3,0.013157894736842105
2777,Ceel Qarar,Buula cadey,5,0.5555555555555556
2778,Ceel Qarar,Gurbaan,17,0.010759493670886076
2779,Ceel Qarar,Luuq,3,0.005714285714285714
2780,Ceel Qarar,Makuudi,5,0.06097560975609756
2781,Ceel Qarar,Modimodi,6,1.0
2782,Ceel Qarar,Saakow ,7,0.1111111111111111
2783,Ceel Qarar,Uffurow,4,0.0038684719535783366
2784,Ceel Timiro,Xabeeble,10,0.19607843137254902
2785,Ceel xaar,Fiidman,10,1.0
2786,Ceelbaraf,jameeco,11,0.171875
2787,Ceelbashiir,Maqoori,5,0.35714285714285715
2788,Ceelboon,Baarey,5,0.045871559633027525
2789,Ceelboon,Ceelboon,6,0.019543973941368076
2790,Ceelboon,Moori Waraabe,2,0.13333333333333333
2791,Ceelboon,Toosikaar,6,0.24
2792,Ceelboon,War Garasle,7,0.1044776119402985
2793,Ceelgaras,Koonbaale,10,1.0
2794,Ceelgaras,Moyko,35,1.0
2795,Ceelgaras,Sabiib iyo caanoole,22,0.07692307692307693
2796,Ceelkoshin,Ethiopia,9,0.002569960022844089
2797,Ceelshiif,Moori Guude,7,0.2692307692307692
2798,Ceelshiif,Moori Waraabe,6,0.4
2799,Ceenabo,Baladul aamin,21,1.0
2800,Ceeryaamo,Alifow,15,0.046296296296296294
2801,Ceeryaamo,Awdhigle,30,0.062111801242236024
2802,Ceeryaamo,Holwadaag,20,1.0
2803,Ceeryaamo,Moqokori ,19,0.34545454545454546
2804,Ceeryaamo,Sabiib and caanoole,19,0.037549407114624504
2805,Celasha,Daha,4,1.0
2806,Celasha,Dinano,8,1.0
2807,Celasha,Esah,3,1.0
2808,Celasha,Ethiopia,5,0.0014277555682467161
2809,Celasha,Fadaf,10,1.0
2810,Celasha,Garil,3,1.0
2811,Celasha,Habin,11,1.0
2812,Celasha,Hamado,11,1.0
2813,Celasha,Kaxareey,7,1.0
2814,Celasha,Luuq town ,7,0.011824324324324325
2815,Celasha,Manyafulka,10,0.7142857142857143
2816,Celasha,Reij,7,1.0
2817,Celasha,Tasar,14,1.0
2818,Celasha,Tgiha,10,1.0
2819,Celasha,Thiqane,7,1.0
2820,Celasha,Wagdi,5,1.0
2821,Celasha,Yakir,9,1.0
2822,Celgodow,Ceel Cedow village,4,0.10810810810810811
2823,Celgodow,Ceel godow village,4,1.0
2824,Celgodow,Celgodow,2,1.0
2825,Celgodow,Celgodow village,30,1.0
2826,Celgodow,Celgodow village ,3,1.0
2827,Celgodow,Celgolow village,4,1.0
2828,Celgodow,Horseed village ,2,0.4
2829,Ceynabo,Ethiopia,23,0.0065676756139348945
2830,Ceynabo,buq aqable,5,0.1724137931034483
2831,Ceynabo,buq gosaar,5,0.09433962264150944
2832,Ceynabo,burdho,10,0.3333333333333333
2833,Ceynabo,caag sibiri,4,0.08888888888888889
2834,Ceynabo,caaqibooy,5,0.1724137931034483
2835,Ceynabo,caloola cad,10,0.47619047619047616
2836,Ceynabo,ceel cali,15,0.46875
2837,Ceynabo,ceel magad,3,0.13043478260869565
2838,Ceynabo,ceel rooble,3,0.23076923076923078
2839,Ceynabo,ceelcali,5,0.3333333333333333
2840,Ceynabo,deefoow,10,0.625
2841,Ceynabo,gambar laawe,5,0.3125
2842,Ceynabo,haar cadeey,10,0.7692307692307693
2843,Ceynabo,jiciboow,4,1.0
2844,Ceynabo,tixeey,3,0.3
2845,Ceyne,Awdhigle,45,0.09316770186335403
2846,Ceyne,Janale,11,0.01437908496732026
2847,Ciga,Leego,8,0.14285714285714285
2848,Ciid,Janaale,41,0.0292022792022792
2849,Ciidweyne,Baqtiiley,13,0.19402985074626866
2850,Ciidweyne,Baqtiiley ,494,0.4016260162601626
2851,Ciidweyne,Caracase ,74,0.04319906596614127
2852,Ciidweyne,Tuulo barwaqo ,15,0.16129032258064516
2853,Ciiltire 2,Yaaqbiriweyne,19,1.0
2854,Cilaanle,Hirakowad,6,1.0
2855,Cilaanle,Sabiib canoole ,10,1.0
2856,Cilmi,Sablale,28,0.25688073394495414
2857,Cilmi sidiiq,Malmalka,9,1.0
2858,Ciltire,Buulo marer,19,1.0
2859,Ciltre,Buulo,25,0.1497005988023952
2860,Cimraan,Buulo,22,0.1317365269461078
2861,Cimraan,Maryan gubaay,45,1.0
2862,Cirday,Bufow bacad,50,1.0
2863,Cirmal,Numbar five,30,1.0
2864,College Abdullahi Cigaal,Ethiopia,16,0.004568817818389492
2865,College Abdullahi Cigaal,Turbi,5,0.19230769230769232
2866,Comp Qorax,Fafdho,13,1.0
2867,Comp Qorax,Goaya,5,1.0
2868,Comp Qorax,Godya,4,1.0
2869,Comp Qorax,Hargeysa,11,1.0
2870,Comp Qorax,Jilib,10,0.046948356807511735
2871,Comp Qorax,Kulboyow,11,1.0
2872,Comp Qorax,Qansax dhere,8,0.03333333333333333
2873,Comp Qorax,Sakow,5,0.02857142857142857
2874,Comp Qorax,Yaaq,7,0.109375
2875,Coonjir,Baidoa ,5,0.03571428571428571
2876,Coonjir,Barkadle 2,6,0.03208556149732621
2877,Coonjir,Iskirii IDP,5,0.18518518518518517
2878,Cosob,Awdhigle,40,0.08281573498964803
2879,Cowl,Barire,80,0.20565552699228792
2880,Cubeyd,Booscaduur,14,0.09395973154362416
2881,Da Iyo Danyar,Xawadley,30,0.13392857142857142
2882,Da'Ad,Donburale,30,0.44776119402985076
2883,Da'Ad,Haduman,36,0.5625
2884,Da'Udow,Barkadle 2,5,0.026737967914438502
2885,Da'Udow,Biyooley,29,0.1288888888888889
2886,Da'Udow,Boorame,2,0.2857142857142857
2887,Da'Udow,Goofgaduud,5,0.07692307692307693
2888,Da'Udow,Malmal,2,1.0
2889,Da'Udow,Uffurow,2,0.0019342359767891683
2890,Da'Udow,Waraabar,5,1.0
2891,Daabadey,Barire,15,0.038560411311053984
2892,Daabadey,Xawadley,24,0.10714285714285714
2893,Daadaale,War maxan,25,0.3787878787878788
2894,Daadaale,Warmaxan,21,0.1926605504587156
2895,Daaifo,Dhurwayle,64,1.0
2896,Daaifo,Doon huday ,63,1.0
2897,Daaifo,Garas dheere,60,0.9230769230769231
2898,Daaifo,Jariiroow and garas talaal,79,1.0
2899,Daanyeere,Ethiopia,15,0.004283266704740148
2900,Daarow,Barkadle 2,2,0.0106951871657754
2901,Daarow,Faajer garas,5,1.0
2902,Daarow,Sabiib,19,0.011515151515151515
2903,Daarta,Buulo-Mundul,8,0.26666666666666666
2904,Daarta,Daarta,109,1.0
2905,Daarta,Diinsoor ,2,0.0035087719298245615
2906,Daarta,Gararta,4,1.0
2907,Daarta,Mururuq,7,1.0
2908,Daarta,Qansahdere ,10,0.14705882352941177
2909,Daay lama Kurood,Busleey daauud,36,1.0
2910,Dabadey,Xawaadley,25,0.09124087591240876
2911,Dabely,Unkown,3,0.02631578947368421
2912,Dabolow 1,Buuli keerow ,4,1.0
2913,Dabolow 1,Buur Hakaba,21,0.22340425531914893
2914,Dabolow 1,Buur Hakaba ,5,0.11627906976744186
2915,Dabolow 1,Daynuunay,3,0.038461538461538464
2916,Dabolow 1,Hakaba,7,0.1111111111111111
2917,Dabolow 1,Modamoode,4,0.09302325581395349
2918,Dabolow 1,Mugdisaar,4,1.0
2919,Dabolow 1,Qod Qode,3,0.04838709677419355
2920,Dacaara,Dacaraha,25,0.38461538461538464
2921,Dacaara,Gudo,20,1.0
2922,Dacad,Janale,17,0.022222222222222223
2923,Dadab 1,barwaqo,8,0.27586206896551724
2924,Dafat,Dalbiyaan,30,0.75
2925,Dafeed,Barire,30,0.07712082262210797
2926,Dagan,Buufow,15,0.2727272727272727
2927,Dahaale,Biyooley,7,0.03111111111111111
2928,Dahaale,Buula gumar,4,0.16666666666666666
2929,Dahaale,Buurdhuhule,5,0.0625
2930,Dahaale,Misra,3,0.0027881040892193307
2931,Dahaale,Mooyow,5,1.0
2932,Dahaale,Saakow,5,0.006561679790026247
2933,Dahaale,Shibeelow,2,0.003424657534246575
2934,Dahaale,Uffurow,15,0.014506769825918761
2935,Dahab,Barakaley,47,0.09108527131782945
2936,Dahable,Jambaluul,36,0.0718562874251497
2937,Dahraan,Awdhegle,6,0.013513513513513514
2938,Dal Io Duur,Barwaaqo,8,0.06779661016949153
2939,Dal Io Duur,Booscaduur,10,0.06711409395973154
2940,Dalab,Unkown,5,0.043859649122807015
2941,Dalandole-2,Biyoley,5,0.625
2942,Dalandole-2,Dalandole-2,5,0.028901734104046242
2943,Dalandole-2,Daynuunay ,4,0.017467248908296942
2944,Dalandole-2,Diinsoor ,5,0.008771929824561403
2945,Dalandole-2,Doolow,4,0.016
2946,Dalandole-2,Shibeelow,5,0.008561643835616438
2947,Dalandole-2,Wariiro madmoode,4,1.0
2948,Dalandole-3,Awdinle,8,0.011730205278592375
2949,Dalandole-3,Buur Eyli,7,0.07777777777777778
2950,Dalandole-3,Buurey Manaas,4,1.0
2951,Dalandole-3,Dalandole-2,13,0.07514450867052024
2952,Dalandole-3,Goof yarow,6,1.0
2953,Dalandole-3,Saydheelow,5,0.2777777777777778
2954,Dalandole-3,Xudur,3,0.012552301255230125
2955,Dalbiyan,Caanole,20,0.12269938650306748
2956,Dalbiyan,Sabiib,14,0.008484848484848486
2957,Daldhis,Abdi ali,35,0.03431372549019608
2958,Dalhis,Farhane,10,0.1694915254237288
2959,Dalsan,Awdigle,30,0.08426966292134831
2960,Dalsan,Buur Gaduud,23,1.0
2961,Dalsan,Owdhiigle,28,0.1346153846153846
2962,Damaley,Aliyow Barow,37,0.5967741935483871
2963,Dameerale,Danwadaag,24,1.0
2964,Dameerale,Janaale,22,0.01566951566951567
2965,Dan Iyo Danyar,Mushaani,25,0.3424657534246575
2966,Dan Iyo Daruuf,Buur Eeyle-2,26,0.23636363636363636
2967,Danbaley,Abaalbarbari,3,0.03488372093023256
2968,Danbaley,Buur helade,5,0.06944444444444445
2969,Danbaley,Buurdhuhule,4,0.05
2970,Danbaley,Dhirdhirey,3,1.0
2971,Danbaley,Gaduudidhunti,7,0.6363636363636364
2972,Danbaley,Garsaaley,4,0.014925373134328358
2973,Danbaley,Gurbaan,2,0.0012658227848101266
2974,Danbaley,Labaatinjarow,4,0.18181818181818182
2975,Danbaley,Saakow,3,0.003937007874015748
2976,Danbaley,Uffurow,3,0.0029013539651837525
2977,Daneeley,Janbaluul,23,0.30666666666666664
2978,Daniga,Lowi Gaduud,30,0.5454545454545454
2979,Daniya,Buulo Shiid,3,0.1
2980,Daniya,Buur fulay,7,1.0
2981,Daniya,Daynuunay ,12,0.05240174672489083
2982,Daniya,Garas mataan,8,1.0
2983,Daniya,Jiir,4,0.031746031746031744
2984,Daniya,Shibeelow,16,0.0273972602739726
2985,Danow,Gawurow,39,1.0
2986,Danwadaag,Aadan yabaale ,5,0.024630541871921183
2987,Danwadaag,Abdi ali,9,0.008823529411764706
2988,Danwadaag,Baarey,18,0.1651376146788991
2989,Danwadaag,Balijamhad,14,0.2641509433962264
2990,Danwadaag,Basro,38,0.0674955595026643
2991,Danwadaag,Caanole ,10,0.625
2992,Danwadaag,Daafeed,28,0.19047619047619047
2993,Danwadaag,Dhaayaha,29,1.0
2994,Danwadaag,Farbarako,5,1.0
2995,Danwadaag,Hadhuman,14,1.0
2996,Danwadaag,Ina jiirow,36,0.5714285714285714
2997,Danwadaag,Jawaay,15,0.3333333333333333
2998,Danwadaag,Mirdhis,19,0.3958333333333333
2999,Danwadaag,Moorogubad and Bangoranyo ,56,1.0
3000,Danwadaag,Mukayle,21,1.0
3001,Danwadaag,Raamo and jawaay,51,1.0
3002,Danwadaag,Sabiib,20,0.012121212121212121
3003,Danwadaag,Unk,2,0.4
3004,Danwadaag,Yaq bariweyne,25,0.08012820512820513
3005,Danwadaag (Daryel camp),Afmadow,9,0.375
3006,Danwadaag (Daryel camp),Bidoa,10,1.0
3007,Danwadaag (Daryel camp),Buale,12,0.20689655172413793
3008,Danwadaag (Daryel camp),Hagar,13,0.23214285714285715
3009,Danwadaag (Daryel camp),Kulbiyow,20,0.43478260869565216
3010,Danwadaag (Daryel camp),Sabale,6,1.0
3011,Danwadaag (Nasiib 1),Ber xani,9,1.0
3012,Danwadaag (Nasiib 1),Buale,11,0.1896551724137931
3013,Danwadaag (Nasiib 1),Ceel.waq,11,1.0
3014,Danwadaag (Nasiib 1),Harbole,6,0.1935483870967742
3015,Danwadaag (Nasiib 1),Hargesa,8,0.34782608695652173
3016,Danwadaag (Nasiib 1),Hargesa yarey,10,1.0
3017,Danwadaag (Nasiib 1),Kulbioy,10,1.0
3018,Danwadaag (Nasiib 1),Raaxole,6,0.12244897959183673
3019,Danwadaag (Nasiib 1),Yaaq,6,0.09375
3020,Danyar,Bula sidow,25,0.1937984496124031
3021,Danyar,Bushane,20,1.0
3022,Danyar,Buula siidow,25,0.18382352941176472
3023,Danyar,Buuloshiekh,17,1.0
3024,Danyar,Mubarak,29,0.06223175965665236
3025,Danyar 3,Bulo Sheikh,55,1.0
3026,Danyar 3,Manya murug,12,1.0
3027,Danyar IDPs,Bulo Madow,22,1.0
3028,Danyar IDPs,Gaabaney,30,1.0
3029,Danyar IDPs,Loole,45,0.6
3030,Danyar IDPs,Loolo,23,1.0
3031,Danyar IDPs,Malayle and gamboole,49,1.0
3032,Danyar IDPs,Qumburi,17,1.0
3033,Dar Alle Camp,Boos caduur,6,0.21428571428571427
3034,Darajo,Farxaano,18,0.08823529411764706
3035,Darbaas,Awdeegle,22,0.09401709401709402
3036,Dardaarow,Abdi ali,8,0.00784313725490196
3037,Dardaarow,Caanoole,32,0.04155844155844156
3038,Dardaarow,Mubarak,42,0.09012875536480687
3039,Dardiman,Gofgaduud,16,0.43243243243243246
3040,Dardiman,Sabiib,25,0.015151515151515152
3041,Darki,Dafeet,16,0.24242424242424243
3042,Darki,Raqaylow,27,1.0
3043,Darmar,Janaale,19,0.013532763532763533
3044,Darmar,Sabiib,16,0.009696969696969697
3045,Darmole,Mahadaay,10,0.15625
3046,Darusalaam,Awdinle,21,0.030791788856304986
3047,Darusalaam,Barawa yarey,6,1.0
3048,Darusalaam camp,Bula xaji ,1,0.02040816326530612
3049,Darusalaam camp,Koban ,2,0.06451612903225806
3050,Darusalaam camp,Migwa ,1,0.029411764705882353
3051,Darusalaam-1,Labaatinjarow,2,0.09090909090909091
3052,Darusalaam-1,Moolmad,7,0.1206896551724138
3053,Daruur,Haweenoo,27,1.0
3054,Daruura,Jowhar,16,0.09195402298850575
3055,Daryeel,Banow,5,0.06493506493506493
3056,Daryeel,Buula Garas,38,1.0
3057,Daryeel,Buula fulay ,3,0.08333333333333333
3058,Daryeel,Buurdheere and Mooragubad,29,1.0
3059,Daryeel,Cadaan laxeey and Dooncade,49,1.0
3060,Daryeel,Diinsoor,14,0.016036655211912942
3061,Daryeel,Diinsoor ,5,0.008771929824561403
3062,Daryeel,Duuray,4,0.0392156862745098
