ADM2CD_c,HASC_0,HASC_1,HASC_2,GAUL_0,GAUL_1,GAUL_2,SOVEREIGN,NAM_1_GAUL,NAM_1_STAT,NAM_1_SRCE,NAM_1_NTVE,NAM_1_WIKI,P_CODE_1,P_CODE_1_t,P_NAME_1,ADM1CD,ADM1CD_t,ADM1NM,NAM_2_GAUL,NAM_2_STAT,NAM_2_SRCE,NAM_2_NTVE,NAM_2_WIKI,P_CODE_2,P_CODE_2_t,P_NAME_2,ADM2CD,ADM2CD_t,ADM2NM,P_DATE,SALB_DATE,P_CODE_2_c,P_CODE_1_c
JPN002001,JP,JP.AK,,126,1652,33469,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Aikawamati,,,,,,JP105001,,,JPN002001,,,,JP105001,JP105
JPN002002,JP,JP.AK,,126,1652,33470,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Akitasi,,,,,,JP105002,,,JPN002002,,,,JP105002,JP105
JPN002003,JP,JP.AK,,126,1652,33471,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Animati,,,,,,JP105003,,,JPN002003,,,,JP105003,JP105
JPN002004,JP,JP.AK,,126,1652,33472,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Gozyoomemati,,,,,,JP105004,,,JPN002004,,,,JP105004,JP105
JPN002005,JP,JP.AK,,126,1652,33473,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Hatimorimati,,,,,,JP105005,,,JPN002005,,,,JP105005,JP105
JPN002006,JP,JP.AK,,126,1652,33474,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Hatiroogatamati,,,,,,JP105006,,,JPN002006,,,,JP105006,JP105
JPN002007,JP,JP.AK,,126,1652,33475,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Hatiryuumati,,,,,,JP105007,,,JPN002007,,,,JP105007,JP105
JPN002008,JP,JP.AK,,126,1652,33476,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Higasinarusemura,,,,,,JP105008,,,JPN002008,,,,JP105008,JP105
JPN002009,JP,JP.AK,,126,1652,33477,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Higasiyurimati,,,,,,JP105009,,,JPN002009,,,,JP105009,JP105
JPN002010,JP,JP.AK,,126,1652,33478,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Hinaimati,,,,,,JP105010,,,JPN002010,,,,JP105010,JP105
JPN002011,JP,JP.AK,,126,1652,33479,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Hirakamati,,,,,,JP105011,,,JPN002011,,,,JP105011,JP105
JPN002012,JP,JP.AK,,126,1652,33480,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Honzyoosi,,,,,,JP105012,,,JPN002012,,,,JP105012,JP105
JPN002013,JP,JP.AK,,126,1652,33481,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Hutatuimati,,,,,,JP105013,,,JPN002013,,,,JP105013,JP105
JPN002014,JP,JP.AK,,126,1652,33482,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Huzisatomati,,,,,,JP105014,,,JPN002014,,,,JP105014,JP105
JPN002015,JP,JP.AK,,126,1652,33483,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Iitagawamati,,,,,,JP105015,,,JPN002015,,,,JP105015,JP105
JPN002016,JP,JP.AK,,126,1652,33484,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Ikawamati,,,,,,JP105016,,,JPN002016,,,,JP105016,JP105
JPN002017,JP,JP.AK,,126,1652,33485,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Inakawamati,,,,,,JP105017,,,JPN002017,,,,JP105017,JP105
JPN002018,JP,JP.AK,,126,1652,33486,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Iwakimati,,,,,,JP105018,,,JPN002018,,,,JP105018,JP105
JPN002019,JP,JP.AK,,126,1652,33487,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Kadunosi,,,,,,JP105019,,,JPN002019,,,,JP105019,JP105
JPN002020,JP,JP.AK,,126,1652,33488,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Kakunodatemati,,,,,,JP105020,,,JPN002020,,,,JP105020,JP105
JPN002021,JP,JP.AK,,126,1652,33489,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Kamikoanimura,,,,,,JP105021,,,JPN002021,,,,JP105021,JP105
JPN002022,JP,JP.AK,,126,1652,33490,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Kamiokamati,,,,,,JP105022,,,JPN002022,,,,JP105022,JP105
JPN002023,JP,JP.AK,,126,1652,33491,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Kawabemati,,,,,,JP105023,,,JPN002023,,,,JP105023,JP105
JPN002024,JP,JP.AK,,126,1652,33492,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Kisakatamati,,,,,,JP105024,,,JPN002024,,,,JP105024,JP105
JPN002025,JP,JP.AK,,126,1652,33493,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Konooramati,,,,,,JP105025,,,JPN002025,,,,JP105025,JP105
JPN002026,JP,JP.AK,,126,1652,33494,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Kosakamati,,,,,,JP105026,,,JPN002026,,,,JP105026,JP105
JPN002027,JP,JP.AK,,126,1652,33495,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Kotookamati,,,,,,JP105027,,,JPN002027,,,,JP105027,JP105
JPN002028,JP,JP.AK,,126,1652,33496,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Kyoowamati,,,,,,JP105028,,,JPN002028,,,,JP105028,JP105
JPN002029,JP,JP.AK,,126,1652,33497,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Masudamati,,,,,,JP105029,,,JPN002029,,,,JP105029,JP105
JPN002030,JP,JP.AK,,126,1652,33498,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Minasemura,,,,,,JP105030,,,JPN002030,,,,JP105030,JP105
JPN002031,JP,JP.AK,,126,1652,33499,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Minehamamura,,,,,,JP105031,,,JPN002031,,,,JP105031,JP105
JPN002032,JP,JP.AK,,126,1652,33500,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Moriyosimati,,,,,,JP105032,,,JPN002032,,,,JP105032,JP105
JPN002033,JP,JP.AK,,126,1652,33501,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Nakasenmati,,,,,,JP105033,,,JPN002033,,,,JP105033,JP105
JPN002034,JP,JP.AK,,126,1652,33502,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Nangaimura,,,,,,JP105034,,,JPN002034,,,,JP105034,JP105
JPN002035,JP,JP.AK,,126,1652,33503,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Nikahomati,,,,,,JP105035,,,JPN002035,,,,JP105035,JP105
JPN002036,JP,JP.AK,,126,1652,33504,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Nisikimura,,,,,,JP105036,,,JPN002036,,,,JP105036,JP105
JPN002037,JP,JP.AK,,126,1652,33505,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Nisimemati,,,,,,JP105037,,,JPN002037,,,,JP105037,JP105
JPN002038,JP,JP.AK,,126,1652,33506,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Nisisenbokumati,,,,,,JP105038,,,JPN002038,,,,JP105038,JP105
JPN002039,JP,JP.AK,,126,1652,33507,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Nosirosi,,,,,,JP105039,,,JPN002039,,,,JP105039,JP105
JPN002040,JP,JP.AK,,126,1652,33508,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Ogasi,,,,,,JP105040,,,JPN002040,,,,JP105040,JP105
JPN002041,JP,JP.AK,,126,1652,33509,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Ogatimati,,,,,,JP105041,,,JPN002041,,,,JP105041,JP105
JPN002042,JP,JP.AK,,126,1652,33510,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Omonogawamati,,,,,,JP105042,,,JPN002042,,,,JP105042,JP105
JPN002043,JP,JP.AK,,126,1652,33511,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Oodatesi,,,,,,JP105043,,,JPN002043,,,,JP105043,JP105
JPN002044,JP,JP.AK,,126,1652,33512,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Oogatamura,,,,,,JP105044,,,JPN002044,,,,JP105044,JP105
JPN002045,JP,JP.AK,,126,1652,33513,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Oomagarisi,,,,,,JP105045,,,JPN002045,,,,JP105045,JP105
JPN002046,JP,JP.AK,,126,1652,33514,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Oomorimati,,,,,,JP105046,,,JPN002046,,,,JP105046,JP105
JPN002047,JP,JP.AK,,126,1652,33515,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Oootimati,,,,,,JP105047,,,JPN002047,,,,JP105047,JP105
JPN002048,JP,JP.AK,,126,1652,33516,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Ootamati,,,,,,JP105048,,,JPN002048,,,,JP105048,JP105
JPN002049,JP,JP.AK,,126,1652,33517,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Rokugoomati,,,,,,JP105049,,,JPN002049,,,,JP105049,JP105
JPN002050,JP,JP.AK,,126,1652,33518,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Sannaimura,,,,,,JP105050,,,JPN002050,,,,JP105050,JP105
JPN002051,JP,JP.AK,,126,1652,33519,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Senbokumati,,,,,,JP105051,,,JPN002051,,,,JP105051,JP105
JPN002052,JP,JP.AK,,126,1652,33520,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Senhatamati,,,,,,JP105052,,,JPN002052,,,,JP105052,JP105
JPN002053,JP,JP.AK,,126,1652,33521,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Sennanmura,,,,,,JP105053,,,JPN002053,,,,JP105053,JP105
JPN002054,JP,JP.AK,,126,1652,33522,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Syoowamati,,,,,,JP105054,,,JPN002054,,,,JP105054,JP105
JPN002055,JP,JP.AK,,126,1652,33523,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Taiyuumura,,,,,,JP105055,,,JPN002055,,,,JP105055,JP105
JPN002056,JP,JP.AK,,126,1652,33524,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Takanosumati,,,,,,JP105056,,,JPN002056,,,,JP105056,JP105
JPN002057,JP,JP.AK,,126,1652,33525,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Tasiromati,,,,,,JP105057,,,JPN002057,,,,JP105057,JP105
JPN002058,JP,JP.AK,,126,1652,33526,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Tazawakomati,,,,,,JP105058,,,JPN002058,,,,JP105058,JP105
JPN002059,JP,JP.AK,,126,1652,33527,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Tennoomati,,,,,,JP105059,,,JPN002059,,,,JP105059,JP105
JPN002060,JP,JP.AK,,126,1652,33528,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Tyookaimati,,,,,,JP105060,,,JPN002060,,,,JP105060,JP105
JPN002061,JP,JP.AK,,126,1652,33529,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Ugomati,,,,,,JP105061,,,JPN002061,,,,JP105061,JP105
JPN002062,JP,JP.AK,,126,1652,33530,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Wakamimati,,,,,,JP105062,,,JPN002062,,,,JP105062,JP105
JPN002063,JP,JP.AK,,126,1652,33531,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Yamamotomati,,,,,,JP105063,,,JPN002063,,,,JP105063,JP105
JPN002064,JP,JP.AK,,126,1652,33532,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Yasimamati,,,,,,JP105064,,,JPN002064,,,,JP105064,JP105
JPN002065,JP,JP.AK,,126,1652,33533,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Yokotesi,,,,,,JP105065,,,JPN002065,,,,JP105065,JP105
JPN002066,JP,JP.AK,,126,1652,33534,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Yurimati,,,,,,JP105066,,,JPN002066,,,,JP105066,JP105
JPN002067,JP,JP.AK,,126,1652,33535,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Yuuwamati,,,,,,JP105067,,,JPN002067,,,,JP105067,JP105
JPN002068,JP,JP.AK,,126,1652,33536,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Yuzawasi,,,,,,JP105068,,,JPN002068,,,,JP105068,JP105
JPN002069,JP,JP.AK,,126,1652,33537,JPN,Akita,Akita,,,,,JP105,,,JPN002,,Zyuumonzimati,,,,,,JP105069,,,JPN002069,,,,JP105069,JP105
JPN003001,JP,JP.AO,,126,1653,33538,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Aomorisi,,,,,,JP174001,,,JPN003001,,,,JP174001,JP174
JPN003002,JP,JP.AO,,126,1653,33539,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Azigasawamati,,,,,,JP174002,,,JPN003002,,,,JP174002,JP174
JPN003003,JP,JP.AO,,126,1653,33540,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Gonohemati,,,,,,JP174003,,,JPN003003,,,,JP174003,JP174
JPN003004,JP,JP.AO,,126,1653,33541,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Gosyogawarasi,,,,,,JP174004,,,JPN003004,,,,JP174004,JP174
JPN003005,JP,JP.AO,,126,1653,33542,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Hasikamityoo,,,,,,JP174005,,,JPN003005,,,,JP174005,JP174
JPN003006,JP,JP.AO,,126,1653,33543,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Hatinohesi,,,,,,JP174006,,,JPN003006,,,,JP174006,JP174
JPN003007,JP,JP.AO,,126,1653,33544,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Higasidoorimura,,,,,,JP174007,,,JPN003007,,,,JP174007,JP174
JPN003008,JP,JP.AO,,126,1653,33545,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Hirakamati,,,,,,JP174008,,,JPN003008,,,,JP174008,JP174
JPN003009,JP,JP.AO,,126,1653,33546,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Hiranaimati,,,,,,JP174009,,,JPN003009,,,,JP174009,JP174
JPN003010,JP,JP.AO,,126,1653,33547,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Hirosakisi,,,,,,JP174010,,,JPN003010,,,,JP174010,JP174
JPN003011,JP,JP.AO,,126,1653,33548,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Hukauramati,,,,,,JP174011,,,JPN003011,,,,JP174011,JP174
JPN003012,JP,JP.AO,,126,1653,33549,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Hukutimura,,,,,,JP174012,,,JPN003012,,,,JP174012,JP174
JPN003013,JP,JP.AO,,126,1653,33550,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Huzisakimati,,,,,,JP174013,,,JPN003013,,,,JP174013,JP174
JPN003014,JP,JP.AO,,126,1653,33551,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Ikarigasekimura,,,,,,JP174014,,,JPN003014,,,,JP174014,JP174
JPN003015,JP,JP.AO,,126,1653,33552,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Imabetumati,,,,,,JP174015,,,JPN003015,,,,JP174015,JP174
JPN003016,JP,JP.AO,,126,1653,33553,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Inagakimura,,,,,,JP174016,,,JPN003016,,,,JP174016,JP174
JPN003017,JP,JP.AO,,126,1653,33554,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Inakadatemura,,,,,,JP174017,,,JPN003017,,,,JP174017,JP174
JPN003018,JP,JP.AO,,126,1653,33555,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Iwakimati,,,,,,JP174018,,,JPN003018,,,,JP174018,JP174
JPN003019,JP,JP.AO,,126,1653,33556,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Iwasakimura,,,,,,JP174019,,,JPN003019,,,,JP174019,JP174
JPN003020,JP,JP.AO,,126,1653,33557,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Kamikitamati,,,,,,JP174020,,,JPN003020,,,,JP174020,JP174
JPN003021,JP,JP.AO,,126,1653,33558,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Kanagimati,,,,,,JP174021,,,JPN003021,,,,JP174021,JP174
JPN003022,JP,JP.AO,,126,1653,33559,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Kanitamati,,,,,,JP174022,,,JPN003022,,,,JP174022,JP174
JPN003023,JP,JP.AO,,126,1653,33560,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Kasiwamura,,,,,,JP174023,,,JPN003023,,,,JP174023,JP174
JPN003024,JP,JP.AO,,126,1653,33561,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Kawautimati,,,,,,JP174024,,,JPN003024,,,,JP174024,JP174
JPN003025,JP,JP.AO,,126,1653,33562,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Kazamauramura,,,,,,JP174025,,,JPN003025,,,,JP174025,JP174
JPN003026,JP,JP.AO,,126,1653,33563,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Kidukurimati,,,,,,JP174026,,,JPN003026,,,,JP174026,JP174
JPN003027,JP,JP.AO,,126,1653,33564,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Kodomarimura,,,,,,JP174027,,,JPN003027,,,,JP174027,JP174
JPN003028,JP,JP.AO,,126,1653,33565,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Kuraisimura,,,,,,JP174028,,,JPN003028,,,,JP174028,JP174
JPN003029,JP,JP.AO,,126,1653,33566,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Kuroisisi,,,,,,JP174029,,,JPN003029,,,,JP174029,JP174
JPN003030,JP,JP.AO,,126,1653,33567,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Minmayamura,,,,,,JP174030,,,JPN003030,,,,JP174030,JP174
JPN003031,JP,JP.AO,,126,1653,33568,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Misawasi,,,,,,JP174031,,,JPN003031,,,,JP174031,JP174
JPN003032,JP,JP.AO,,126,1653,33569,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Momoisimati,,,,,,JP174032,,,JPN003032,,,,JP174032,JP174
JPN003033,JP,JP.AO,,126,1653,33570,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Moritamura,,,,,,JP174033,,,JPN003033,,,,JP174033,JP174
JPN003034,JP,JP.AO,,126,1653,33571,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Mutusi,,,,,,JP174034,,,JPN003034,,,,JP174034,JP174
JPN003037,JP,JP.AO,,126,1653,33572,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Name Unknown,,,,,,JP174037,,,JPN003037,,,,JP174037,JP174
JPN003035,JP,JP.AO,,126,1653,33574,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Nagawamati,,,,,,JP174035,,,JPN003035,,,,JP174035,JP174
JPN003036,JP,JP.AO,,126,1653,33575,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Nakasatomati,,,,,,JP174036,,,JPN003036,,,,JP174036,JP174
JPN003039,JP,JP.AO,,126,1653,33576,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Namiokamati,,,,,,JP174038,,,JPN003039,,,,JP174038,JP174
JPN003040,JP,JP.AO,,126,1653,33577,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Nanbumati,,,,,,JP174039,,,JPN003040,,,,JP174039,JP174
JPN003041,JP,JP.AO,,126,1653,33578,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Nangoomura,,,,,,JP174040,,,JPN003041,,,,JP174040,JP174
JPN003042,JP,JP.AO,,126,1653,33579,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Nisimeyamura,,,,,,JP174041,,,JPN003042,,,,JP174041,JP174
JPN003043,JP,JP.AO,,126,1653,33580,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Nohezimati,,,,,,JP174042,,,JPN003043,,,,JP174042,JP174
JPN003044,JP,JP.AO,,126,1653,33581,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Onoemati,,,,,,JP174043,,,JPN003044,,,,JP174043,JP174
JPN003045,JP,JP.AO,,126,1653,33582,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Oohatamati,,,,,,JP174044,,,JPN003045,,,,JP174044,JP174
JPN003046,JP,JP.AO,,126,1653,33583,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Oomamati,,,,,,JP174045,,,JPN003046,,,,JP174045,JP174
JPN003047,JP,JP.AO,,126,1653,33584,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Oowanimati,,,,,,JP174046,,,JPN003047,,,,JP174046,JP174
JPN003048,JP,JP.AO,,126,1653,33585,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Rokkasyomura,,,,,,JP174047,,,JPN003048,,,,JP174047,JP174
JPN003049,JP,JP.AO,,126,1653,33586,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Rokunohemati,,,,,,JP174048,,,JPN003049,,,,JP174048,JP174
JPN003050,JP,JP.AO,,126,1653,33587,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Saimura,,,,,,JP174049,,,JPN003050,,,,JP174049,JP174
JPN003051,JP,JP.AO,,126,1653,33588,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Sannohemati,,,,,,JP174050,,,JPN003051,,,,JP174050,JP174
JPN003052,JP,JP.AO,,126,1653,33589,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Simodamati,,,,,,JP174051,,,JPN003052,,,,JP174051,JP174
JPN003053,JP,JP.AO,,126,1653,33590,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Singoomura,,,,,,JP174052,,,JPN003053,,,,JP174052,JP174
JPN003054,JP,JP.AO,,126,1653,33591,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Sitinohemati,,,,,,JP174053,,,JPN003054,,,,JP174053,JP174
JPN003055,JP,JP.AO,,126,1653,33592,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Siuramura,,,,,,JP174054,,,JPN003055,,,,JP174054,JP174
JPN003056,JP,JP.AO,,126,1653,33593,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Soomamura,,,,,,JP174055,,,JPN003056,,,,JP174055,JP174
JPN003057,JP,JP.AO,,126,1653,33594,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Syarikimura,,,,,,JP174056,,,JPN003057,,,,JP174056,JP174
JPN003058,JP,JP.AO,,126,1653,33595,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Tairadatemura,,,,,,JP174057,,,JPN003058,,,,JP174057,JP174
JPN003059,JP,JP.AO,,126,1653,33596,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Takkomati,,,,,,JP174058,,,JPN003059,,,,JP174058,JP174
JPN003060,JP,JP.AO,,126,1653,33597,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Tenmabayasimura,,,,,,JP174059,,,JPN003060,,,,JP174059,JP174
JPN003061,JP,JP.AO,,126,1653,33598,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Tokiwamura,,,,,,JP174060,,,JPN003061,,,,JP174060,JP174
JPN003062,JP,JP.AO,,126,1653,33599,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Toohokumati,,,,,,JP174061,,,JPN003062,,,,JP174061,JP174
JPN003063,JP,JP.AO,,126,1653,33600,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Towadakomati,,,,,,JP174062,,,JPN003063,,,,JP174062,JP174
JPN003064,JP,JP.AO,,126,1653,33601,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Towadasi,,,,,,JP174063,,,JPN003064,,,,JP174063,JP174
JPN003065,JP,JP.AO,,126,1653,33602,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Turutamati,,,,,,JP174064,,,JPN003065,,,,JP174064,JP174
JPN003066,JP,JP.AO,,126,1653,33603,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Wakinosawamura,,,,,,JP174065,,,JPN003066,,,,JP174065,JP174
JPN003067,JP,JP.AO,,126,1653,33604,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Yokohamamati,,,,,,JP174066,,,JPN003067,,,,JP174066,JP174
JPN003068,JP,JP.AO,,126,1653,33605,JPN,Aomori,Aomori,,,,,JP174,,,JPN003,,Yomogitamura,,,,,,JP174067,,,JPN003068,,,,JP174067,JP174
JPN038001,JP,JP.CH,,126,1693,36418,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Abikosi,,,,,,JP2817001,,,JPN038001,,,,JP2817001,JP2817
JPN038003,JP,JP.CH,,126,1693,36420,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Asahisi,,,,,,JP2817003,,,JPN038003,,,,JP2817003,JP2817
JPN038004,JP,JP.CH,,126,1693,36421,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Hasunumamura,,,,,,JP2817004,,,JPN038004,,,,JP2817004,JP2817
JPN038005,JP,JP.CH,,126,1693,36422,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Hikarimati,,,,,,JP2817005,,,JPN038005,,,,JP2817005,JP2817
JPN038006,JP,JP.CH,,126,1693,36423,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Hikatamati,,,,,,JP2817006,,,JPN038006,,,,JP2817006,JP2817
JPN038007,JP,JP.CH,,126,1693,36424,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Hunabasisi,,,,,,JP2817007,,,JPN038007,,,,JP2817007,JP2817
JPN038009,JP,JP.CH,,126,1693,36426,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Iiokamati,,,,,,JP2817009,,,JPN038009,,,,JP2817009,JP2817
JPN038010,JP,JP.CH,,126,1693,36427,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Inbamura,,,,,,JP2817010,,,JPN038010,,,,JP2817010,JP2817
JPN038011,JP,JP.CH,,126,1693,36428,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Inzeetyoo,,,,,,JP2817011,,,JPN038011,,,,JP2817011,JP2817
JPN038012,JP,JP.CH,,126,1693,36429,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Isumimati,,,,,,JP2817012,,,JPN038012,,,,JP2817012,JP2817
JPN038013,JP,JP.CH,,126,1693,36430,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Itiharasi,,,,,,JP2817013,,,JPN038013,,,,JP2817013,JP2817
JPN038014,JP,JP.CH,,126,1693,36431,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Itikawasi,,,,,,JP2817014,,,JPN038014,,,,JP2817014,JP2817
JPN038015,JP,JP.CH,,126,1693,36432,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Itinomiyamati,,,,,,JP2817015,,,JPN038015,,,,JP2817015,JP2817
JPN038016,JP,JP.CH,,126,1693,36433,JPN,Tiba,Chiba,,,,,JP2817,,,JPN038,,Kamagayasi,,,,,,JP2817016,,,JPN038016,,,,JP2817016,JP2817
